sp,start,end,dt,sum for sp,sum/dt
45,2017.665639,2017.747829,0.08218999999985499,12521711.185591,417113.72217753547
46,2017.747831,2017.832761,0.08492999999998574,16205255.827799793,522401.65340664296
47,2017.832763,2017.915067,0.08230399999979454,16201432.13002526,538942.2593065671
48,2017.915068,2017.999998,0.08492999999998574,10278614.502580654,331347.1424293253
49,2018.0,2018.08493,0.08492999999998574,5632035.530487844,181557.43447903797
50,2018.084932,2018.161642,0.07671000000004824,2780302.446201153,99231.56356136549
51,2018.161644,2018.246459,0.08481499999993503,3368485.973380958,108735.62428428419
52,2018.246461,2018.328651,0.08219000000008236,3610648.300288045,120275.17083575741
53,2018.328653,2018.413583,0.08492999999998574,2410661.5211266796,77711.4275653698
54,2018.413584,2018.495774,0.08219000000008236,2774839.518758057,92433.34420962885
55,2018.495776,2018.580706,0.08492999999998574,5196049.0739819165,167502.73221689396
56,2018.580708,2018.665637,0.08492900000010195,8526753.591026692,274876.4147799441
57,2018.665639,2018.747829,0.08218999999985499,11416310.582033008,380291.45775907964
58,2018.747831,2018.832761,0.08492999999998574,12688060.974873109,409019.4010036768
59,2018.832763,2018.915067,0.08230399999979454,10286707.992971195,342188.36964940425
60,2018.915068,2018.999998,0.08492999999998574,6267268.06991899,202035.14445306105
61,2019.0,2019.08493,0.08492999999998574,5357572.082910486,172709.67790316622
62,2019.084932,2019.161642,0.07671000000004824,4103413.4944950375,146454.6195518793
63,2019.161644,2019.246459,0.08481499999993503,4349835.8461509785,140413.8595211815
64,2019.246461,2019.328651,0.08219000000008236,4010626.9515754473,133598.95554511563
65,2019.328653,2019.413583,0.08492999999998574,3529220.8654775433,113769.92964220358
66,2019.413584,2019.495774,0.08219000000008236,3166234.877241762,105471.20879538609
67,2019.495776,2019.580706,0.08492999999998574,3471615.8331187316,111912.94173232051
68,2019.580708,2019.665637,0.08492900000010195,3715781.399710621,119785.40934187772
69,2019.665639,2019.747829,0.08218999999985499,4096335.254837945,136454.0053757736
70,2019.747831,2019.832761,0.08492999999998574,4157169.0414151917,134012.81681716352
71,2019.832763,2019.915067,0.08230399999979454,3771099.690385965,125446.00816123898
72,2019.915068,2019.999998,0.08492999999998574,3132365.584642342,100976.68175556317
73,2020.0,2020.084698,0.08469799999988936,3164713.010208105,102298.8973300052
74,2020.084699,2020.163933,0.07923400000004222,2853461.405295041,98598.47482815379
75,2020.163934,2020.248518,0.08458400000017718,2963325.547939466,95918.17818899245
76,2020.24852,2020.330485,0.08196499999985463,2924162.3130272343,97674.8623246244
77,2020.330487,2020.415185,0.08469800000011674,3393268.096137701,109686.90793109692
78,2020.415187,2020.497152,0.08196499999985463,1970435.2052955204,65817.81953054001
79,2020.497154,2020.581851,0.08469700000000557,905217.8318370823,29261.382970128892
80,2020.581853,2020.666551,0.08469800000011674,2456683.030231737,79411.92906614993
81,2020.666553,2020.748518,0.081965000000082,6961897.483894348,232546.04411875884
82,2020.74852,2020.833218,0.08469799999988936,10287764.08183947,332550.5087408244
83,2020.833219,2020.915299,0.08207999999990534,6720925.244223664,224182.38876918846
84,2020.915301,2020.999998,0.08469700000000557,4886475.040417031,157956.47467686288
85,2021.0,2021.08493,0.08492999999998574,3159417.533964745,101848.74346221349
86,2021.084932,2021.161642,0.07671000000004824,1922282.895130055,68608.05289426523
87,2021.161644,2021.246459,0.08481499999993503,3483402.08495093,112445.1469691424
88,2021.246461,2021.328651,0.08219000000008236,3928036.2588481363,130847.75718651937
89,2021.328653,2021.413583,0.08492999999998574,3569877.4590831394,115080.5582399336
90,2021.413584,2021.495774,0.08219000000008236,2381870.7222881997,79343.0664540348
91,2021.495776,2021.580706,0.08492999999998574,1966839.4265752211,63404.131310636105
92,2021.580708,2021.665637,0.08492900000010195,2810081.9041879503,90588.43214069892
93,2021.665639,2021.747829,0.08218999999985499,4409533.31746313,146887.02109895312
94,2021.747831,2021.832761,0.08492999999998574,4514110.906982825,145519.39361693873
95,2021.832763,2021.915067,0.08230399999979454,3734821.3255522326,124239.2047286458
96,2021.915068,2021.999998,0.08492999999998574,2535149.205212149,81724.48189083443
97,2022.0,2022.08493,0.08492999999998574,2560901.026489842,82554.63194564698
98,2022.084932,2022.161642,0.07671000000004824,1728070.7709124873,61676.44271098625
99,2022.161644,2022.246459,0.08481499999993503,1909142.576103115,61627.63078152833
100,2022.246461,2022.328651,0.08219000000008236,2579461.2546333945,85925.0520302679
101,2022.328653,2022.413583,0.08492999999998574,2731257.0035506072,88046.3221127087
102,2022.413584,2022.495774,0.08219000000008236,1405618.1535739754,46822.88317515297
103,2022.495776,2022.580706,0.08492999999998574,1141939.298702191,36812.19130824677
104,2022.580708,2022.665637,0.08492900000010195,2212664.6579910535,71329.53026095816
105,2022.665639,2022.747829,0.08218999999985499,4236369.847836277,141118.73126294825
106,2022.747831,2022.832761,0.08492999999998574,6548186.372476566,211090.9833295146
107,2022.832763,2022.915067,0.08230399999979454,6606599.426688382,219769.1903269638
108,2022.915068,2022.999998,0.08492999999998574,4438824.063954347,143092.40500930604
109,2023.0,2023.08493,0.08492999999998574,6543320.61506138,210934.12806318747
110,2023.084932,2023.161642,0.07671000000004824,775338.7072051084,27672.55494478108
111,2023.161644,2023.246459,0.08481499999993503,3497998.646041344,112916.32784836002
112,2023.246461,2023.328651,0.08219000000008236,2835708.807787316,94460.97568402671
113,2023.328653,2023.413583,0.08492999999998574,1794614.1020373497,57852.179817051125
114,2023.413584,2023.495774,0.08219000000008236,753367.9331732785,25095.619769272147
115,2023.495776,2023.580706,0.08492999999998574,993450.0669806361,32025.409724006004
116,2023.580708,2023.665637,0.08492900000010195,1368695.1850051186,44122.53988161503
117,2023.665639,2023.747829,0.08218999999985499,2133612.022689281,71073.26141580082
118,2023.747831,2023.832761,0.08492999999998574,2435105.811610877,78499.42732921128
