ID,Date,Water Level (m)
199-H3-25,2022-12-01,116.21600543739999
199-H3-25,2022-12-02,116.19423160490003
199-H3-25,2022-12-03,116.1906832122
199-H3-25,2022-12-04,116.1925076942
199-H3-25,2022-12-05,116.18964900040002
199-H3-25,2022-12-06,116.18786156430001
199-H3-25,2022-12-07,116.18414154379997
199-H3-25,2022-12-08,116.1846135901
199-H3-25,2022-12-09,116.18739956370001
199-H3-25,2022-12-10,116.170652442
199-H3-25,2022-12-11,116.19443598600002
199-H3-25,2022-12-12,116.24628202150001
199-H3-25,2022-12-13,116.357163753
199-H3-25,2022-12-14,116.23238015700001
199-H3-25,2022-12-15,116.164930965
199-H3-25,2022-12-16,116.13974700469998
199-H3-25,2022-12-17,116.16345047520001
199-H3-25,2022-12-18,116.13049179079998
199-H3-25,2022-12-19,116.1019698641
199-H3-25,2022-12-20,116.09984956099998
199-H3-25,2022-12-21,116.09019857700001
199-H3-25,2022-12-22,116.1051943179
199-H3-25,2022-12-23,116.13247249550001
199-H3-25,2022-12-24,116.11778521219998
199-H3-25,2022-12-25,116.12074998909999
199-H3-25,2022-12-26,116.14347536910002
199-H3-25,2022-12-27,116.14713194040002
199-H3-25,2022-12-28,116.18417621480002
199-H3-25,2022-12-29,116.12301464040002
199-H3-25,2022-12-30,116.13382119740002
199-H3-25,2022-12-31,116.11228870299999
199-H3-25,2023-01-01,116.1003056053
199-H3-25,2023-01-02,116.10594799940002
199-H3-25,2023-01-03,116.10147777720003
199-H3-25,2023-01-04,116.1030795012
199-H3-25,2023-01-05,116.0937576504
199-H3-25,2023-01-06,116.1096677659
199-H3-25,2023-01-07,116.09532182050002
199-H3-25,2023-01-08,116.09036609000003
199-H3-25,2023-01-09,116.10806837870001
199-H3-25,2023-01-10,116.17435653669999
199-H3-25,2023-01-11,116.1662445514
199-H3-25,2023-01-12,116.17469477579999
199-H3-25,2023-01-13,116.13329705570003
199-H3-25,2023-01-14,116.13816135890005
199-H3-25,2023-01-15,116.17188205600002
199-H3-25,2023-01-16,116.14776362570002
199-H3-25,2023-01-17,116.1010724821
199-H3-25,2023-01-18,116.10627259869999
199-H3-25,2023-01-19,116.0983635467
199-H3-25,2023-01-20,116.08599798850003
199-H3-25,2023-01-21,116.0774464816
199-H3-25,2023-01-22,116.0769159518
199-H3-25,2023-01-23,116.0795358602
199-H3-25,2023-01-24,116.07187119430002
199-H3-25,2023-01-25,116.03339747140001
199-H3-25,2023-01-26,116.0473413856
199-H3-25,2023-01-27,116.06883730400004
199-H3-25,2023-01-28,116.07456547666087
199-H3-25,2023-01-29,116.04576041339999
199-H3-25,2023-01-30,116.0448279794
199-H3-25,2023-01-31,116.08247756120001
199-H3-25,2023-02-01,116.0671679906
199-H3-25,2023-02-02,116.09837053170001
199-H3-25,2023-02-03,116.11290921230001
199-H3-25,2023-02-04,116.09132007590001
199-H3-25,2023-02-05,118.54837765352002
199-H3-25,2023-02-06,116.3656436192
199-H3-25,2023-02-09,124.24772368939999
199-H3-25,2023-02-10,119.16959224040001
199-H3-25,2023-02-17,116.38834245620001
199-H3-25,2023-02-18,116.78753541302858
199-H3-25,2023-02-19,116.72006007156361
199-H3-25,2023-02-20,116.49674726859998
199-H3-25,2023-02-21,116.53285369880003
199-H3-25,2023-02-22,116.30361047936003
199-H3-25,2023-02-23,115.9604968552
199-H3-25,2023-02-24,115.9643390243
199-H3-25,2023-02-25,115.97817423920002
199-H3-25,2023-02-26,115.98404999072
199-H3-25,2023-02-27,115.98630782720002
199-H3-25,2023-02-28,115.98872153840001
199-H3-25,2023-03-01,115.9683774592
199-H3-25,2023-03-02,115.9750123964
199-H3-25,2023-03-03,115.97813702820001
199-H3-25,2023-03-04,115.97586029920001
199-H3-25,2023-03-05,115.95958860200001
199-H3-25,2023-03-06,115.95206080400001
199-H3-25,2023-03-07,115.95054149792
199-H3-25,2023-03-08,115.94699967620001
199-H3-25,2023-03-09,115.94627315999999
199-H3-25,2023-03-10,115.9389247876
199-H3-25,2023-03-11,115.93251141968001
199-H3-25,2023-03-12,115.9316721224
199-H3-25,2023-03-13,115.93461626179999
199-H3-25,2023-03-14,115.92602282373335
199-H3-25,2023-03-15,115.91875432586669
199-H3-25,2023-03-16,115.9163536872
199-H3-25,2023-03-17,115.9144359872
199-H3-25,2023-03-18,115.9133164568
199-H3-25,2023-03-19,115.916016299
199-H3-25,2023-03-20,115.90985857700002
199-H3-25,2023-03-21,115.90472298656
199-H3-25,2023-03-22,115.9022470352
199-H3-25,2023-03-23,115.88474699400001
199-H3-25,2023-03-24,115.8892663652
199-H3-25,2023-03-25,115.88689096736
199-H3-25,2023-03-26,115.88400432848002
199-H3-25,2023-03-27,115.88262668406153
199-H3-25,2023-03-28,115.8842315264
199-H3-25,2023-03-29,115.88036889760001
199-H3-25,2023-03-30,115.87578303645715
199-H3-25,2023-03-31,115.87150387087999
199-H3-25,2023-04-01,115.86798456880001
199-H3-25,2023-04-02,115.86480009968002
199-H3-25,2023-04-03,115.86139762836365
199-H3-25,2023-04-04,115.85578554388573
199-H3-25,2023-04-05,115.84876352520001
199-H3-25,2023-04-06,115.84305609440001
199-H3-25,2023-04-07,115.8351152924
199-H3-25,2023-04-08,115.82657794138181
199-H3-25,2023-04-09,115.81888538908572
199-H3-25,2023-04-10,115.81419270280003
199-H3-25,2023-04-11,115.80960847016001
199-H3-25,2023-04-12,115.78026776332308
199-H3-25,2023-04-13,115.7927414376
199-H3-25,2023-04-14,115.78754799103999
199-H3-25,2023-04-15,115.7824493576
199-H3-25,2023-04-16,115.77944243526154
199-H3-25,2023-04-17,115.77603215936001
199-H3-25,2023-04-18,115.77029625008001
199-H3-25,2023-04-19,115.76223511538463
199-H3-25,2023-04-20,115.75705387880001
199-H3-25,2023-04-21,115.75281388220002
199-H3-25,2023-04-22,115.74982240181818
199-H3-25,2023-04-23,115.749973451
199-H3-25,2023-04-24,115.7425961099
199-H3-25,2023-04-25,115.73757871328
199-H3-25,2023-04-26,115.73392075622857
199-H3-25,2023-04-27,115.72835911780003
199-H3-25,2023-04-28,115.7293834744
199-H3-25,2023-04-29,115.7424855056
199-H3-25,2023-04-30,115.75974968240001
199-H3-25,2023-05-01,115.76364665200002
199-H3-25,2023-05-02,115.7482642088
199-H3-25,2023-05-03,115.7330197892
199-H3-25,2023-05-04,115.72668656336
199-H3-25,2023-05-05,115.72098206879998
199-H3-25,2023-05-06,115.71800786426667
199-H3-25,2023-05-07,115.7262286928
199-H3-25,2023-05-08,115.72919396137145
199-H3-25,2023-05-09,115.7335975376
199-H3-25,2023-05-10,115.747618236
199-H3-25,2023-05-11,115.76112792704001
199-H3-25,2023-05-12,115.77648198320001
199-H3-25,2023-05-13,115.7987786366
199-H3-25,2023-05-14,115.81843156365717
199-H3-25,2023-05-15,115.84013865040002
199-H3-25,2023-05-16,115.86402657824001
199-H3-25,2023-05-17,115.88607592200002
199-H3-25,2023-05-18,115.90940404400001
199-H3-25,2023-05-19,115.94839370440002
199-H3-25,2023-05-20,115.98677804651429
199-H3-25,2023-05-21,116.01932641014737
199-H3-25,2023-05-22,116.05727534084
199-H3-25,2023-05-23,116.09215010133335
199-H3-25,2023-05-24,116.1304771872941
199-H3-25,2023-05-25,116.16116395115792
199-H3-25,2023-05-26,116.19102533077648
199-H3-25,2023-05-27,116.21741504668572
199-H3-25,2023-05-28,116.23727252720002
199-H3-25,2023-05-29,116.25537388800001
199-H3-25,2023-05-30,116.264015984
199-H3-25,2023-06-01,116.2806188972
199-H3-25,2023-06-02,116.28288663968002
199-H3-25,2023-06-03,116.28070744160001
199-H3-25,2023-06-04,116.27877866720002
199-H3-25,2023-06-05,116.2721058332
199-H3-25,2023-06-06,116.26728283039999
199-H3-25,2023-06-07,116.26040471360001
199-H3-25,2023-06-08,116.2469768258
199-H3-25,2023-06-09,116.23534382900002
199-H3-25,2023-06-10,116.226169349
199-H3-25,2023-06-11,116.21662415600001
199-H3-25,2023-06-12,116.2075418272
199-H3-25,2023-06-13,116.19673556807274
199-H3-25,2023-06-14,116.18227362272
199-H3-25,2023-06-15,116.17000286240001
199-H3-25,2023-06-16,116.1666098288
199-H3-25,2023-06-17,116.1609876186286
199-H3-25,2023-06-18,116.15472335270002
199-H3-25,2023-06-19,116.14463994639999
199-H3-25,2023-06-20,116.13401216548571
199-H3-25,2023-06-21,116.08309937497144
199-H3-25,2023-06-22,116.11466703200001
199-H3-25,2023-06-23,116.10864058736001
199-H3-25,2023-06-24,116.10229068896001
199-H3-25,2023-06-25,116.09633064500001
199-H3-25,2023-06-26,116.0917075148
199-H3-25,2023-06-27,116.08514849312
199-H3-25,2023-06-28,116.07760975280002
199-H3-25,2023-06-29,116.07253391840001
199-H3-25,2023-07-01,116.05744296560002
199-H3-25,2023-07-02,116.05322034260001
199-H3-25,2023-07-03,116.0465568812
199-H3-25,2023-07-04,116.04133862900001
199-H3-25,2023-07-05,116.03732977965716
199-H3-25,2023-07-06,116.03234079584001
199-H3-25,2023-07-07,116.02729051130001
199-H3-25,2023-07-08,116.02136854448001
199-H3-25,2023-07-09,116.01551742080001
199-H3-25,2023-07-10,116.0067685559
199-H3-25,2023-07-11,116.00162697360001
199-H3-25,2023-07-12,115.99688301560002
199-H3-25,2023-07-13,115.99074120416
199-H3-25,2023-07-14,115.9862470196
199-H3-25,2023-07-15,115.98492230800001
199-H3-25,2023-07-16,115.9847928188
199-H3-25,2023-07-17,115.98012770240001
199-H3-25,2023-07-18,115.977439468
199-H3-25,2023-07-19,115.975709855
199-H3-25,2023-07-20,115.97413203240001
199-H3-25,2023-07-21,115.97182926114286
199-H3-25,2023-07-22,115.96629740240002
199-H3-25,2023-07-23,115.9658837888
199-H3-25,2023-07-24,115.92991734525715
199-H3-25,2023-07-25,115.95269394980002
199-H3-25,2023-07-26,115.95117520760002
199-H3-25,2023-07-27,115.9543958768
199-H3-25,2023-07-28,115.95314784272
199-H3-25,2023-07-29,115.95188682416001
199-H3-25,2023-07-30,115.9504393696
199-H3-25,2023-07-31,115.9478805736
199-H3-25,2023-08-01,115.9460175344
199-H3-25,2023-08-02,115.9453126336
199-H3-25,2023-08-03,115.94255556520001
199-H3-25,2023-08-04,115.9391904716
199-H3-25,2023-08-05,115.9375241808
199-H3-25,2023-08-06,115.93574472937144
199-H3-25,2023-08-07,115.93540912280001
199-H3-25,2023-08-08,115.93528796480001
199-H3-25,2023-08-09,115.9391518128
199-H3-25,2023-08-10,115.93545486457144
199-H3-25,2023-08-11,115.92966397808
199-H3-25,2023-08-12,115.92611206240001
199-H3-25,2023-08-13,115.92378646742858
199-H3-25,2023-08-14,115.92531146891429
199-H3-25,2023-08-15,115.9238597174
199-H3-25,2023-08-16,115.9218087182
199-H3-25,2023-08-17,115.92562071464002
199-H3-25,2023-08-18,115.92479358650002
199-H3-25,2023-08-19,115.92254432034288
199-H3-25,2023-08-20,115.92437101940001
199-H3-25,2023-08-21,115.92553421240001
199-H3-25,2023-08-22,115.9247356872
199-H3-25,2023-08-23,115.92090120160002
199-H3-25,2023-08-24,115.9031991161
199-H3-25,2023-08-25,115.91500581080001
199-H3-25,2023-08-26,115.9156320224
199-H3-25,2023-08-27,115.9129480552
199-H3-25,2023-08-28,115.9097944928
199-H3-25,2023-08-29,115.91291412080001
199-H3-25,2023-09-01,115.91141191400001
199-H3-25,2023-09-02,115.90622333408001
199-H3-25,2023-09-03,115.90429529120001
199-H3-25,2023-09-04,115.90068200912
199-H3-25,2023-09-05,115.89540818680001
199-H3-25,2023-09-06,115.89181810000002
199-H3-25,2023-09-07,115.88610863720002
199-H3-25,2023-09-08,115.88113136205713
199-H3-25,2023-09-09,115.8758736056
199-H3-25,2023-09-10,115.8719621072
199-H3-25,2023-09-11,115.869746008
199-H3-25,2023-09-12,115.86213535520001
199-H3-25,2023-09-13,115.8535940972
199-H3-25,2023-09-14,115.8484473968
199-H3-25,2023-09-15,115.84369739360001
199-H3-25,2023-09-16,115.84019112680002
199-H3-25,2023-09-17,115.83218768840001
199-H3-25,2023-09-18,115.82727984960002
199-H3-25,2023-09-19,115.82150957920003
199-H3-25,2023-09-20,115.81393154000003
199-H3-25,2023-09-21,115.80858608822858
199-H3-25,2023-09-22,115.8073003112
199-H3-25,2023-09-23,115.815903596
199-H3-25,2023-09-24,115.818027036
199-H3-25,2023-09-25,115.81561086608001
199-H3-25,2023-09-26,115.79664135360001
199-H3-25,2023-09-27,115.78949322464
199-H3-25,2023-09-28,115.7828839153143
199-H3-25,2023-09-29,115.78199810120002
199-H3-25,2023-09-30,115.78635591823999
199-H3-25,2023-10-01,115.78900865360002
199-H3-25,2023-10-02,115.78808888912002
199-H3-25,2023-10-03,115.7731115048
199-H3-25,2023-10-04,115.7621089868
199-H3-25,2023-10-05,115.75649319920001
199-H3-25,2023-10-06,115.7600570732
199-H3-25,2023-10-07,115.7685891872
199-H3-25,2023-10-08,115.77538653200001
199-H3-25,2023-10-09,115.77378084560002
199-H3-25,2023-10-10,115.75839492260002
199-H3-25,2023-10-11,115.745357636
199-H3-25,2023-10-12,115.73490893960002
199-H3-25,2023-10-13,115.730500541
199-H3-25,2023-10-14,115.72694875232
199-H3-25,2023-10-15,115.72492512416002
199-H3-25,2023-10-16,115.72735208400003
199-H3-25,2023-10-17,115.7200899446
199-H3-25,2023-10-18,115.71739863680001
199-H3-25,2023-10-19,115.71626213920001
199-H3-25,2023-10-20,115.71248318816001
199-H3-25,2023-10-21,115.709281762
199-H3-25,2023-10-22,115.70552586400001
199-H3-25,2023-10-23,115.69994218661822
199-H3-25,2023-10-24,115.6963037336
199-H3-25,2023-10-25,115.06775949920001
199-H3-25,2023-10-26,115.68315174422858
199-H3-25,2023-10-27,115.6790267171
199-H3-25,2023-10-28,115.6758117756
199-H3-25,2023-10-29,115.67264076848001
199-H3-25,2023-10-30,115.6697984018
199-H3-26,2022-10-03,116.3865657797091
199-H3-26,2022-10-04,116.37985014440004
199-H3-26,2022-10-05,116.37279091289999
199-H3-26,2022-10-06,116.3661819853
199-H3-26,2022-10-07,116.35925540876364
199-H3-26,2022-10-08,116.35570111133335
199-H3-26,2022-10-09,116.35117767613332
199-H3-26,2022-10-10,116.34627618109474
199-H3-26,2022-10-11,116.33853491079996
199-H3-26,2022-10-12,116.33085005189999
199-H3-26,2022-10-13,116.32502005340001
199-H3-26,2022-10-14,116.32045566251426
199-H3-26,2022-10-15,116.3144692385412
199-H3-26,2022-10-16,116.30738447111581
199-H3-26,2022-10-17,116.30202267496
199-H3-26,2022-10-18,116.29585023982858
199-H3-26,2022-10-19,116.29006483755998
199-H3-26,2022-10-20,116.28344114240001
199-H3-26,2022-10-21,116.28262517586667
199-H3-26,2022-10-22,116.27781334906666
199-H3-26,2022-10-23,116.2695927362105
199-H3-26,2022-10-24,116.2670710616421
199-H3-26,2022-10-25,116.26224805549998
199-H3-26,2022-10-26,116.25780692899997
199-H3-26,2022-10-27,116.25123904448698
199-H3-26,2022-10-28,116.24776871095652
199-H3-26,2022-10-29,116.2444488254588
199-H3-26,2022-10-30,116.24206377116366
199-H3-26,2022-10-31,116.2443309844
199-H3-26,2022-11-01,116.23765797622858
199-H3-26,2022-11-02,116.22886164779997
199-H3-26,2022-11-03,116.22159269658181
199-H3-26,2022-11-04,116.22490952209995
199-H3-26,2022-11-05,116.21461136895999
199-H3-26,2022-11-06,116.21082325360001
199-H3-26,2022-11-07,116.20152825059999
199-H3-26,2022-11-08,116.19331145993044
199-H3-26,2022-11-09,116.18855280306089
199-H3-26,2022-11-10,116.18388992091427
199-H3-26,2022-11-11,116.18362883347692
199-H3-26,2022-11-12,116.18321459793682
199-H3-26,2022-11-13,116.17728770287272
199-H3-26,2022-11-14,116.17728121102859
199-H3-26,2022-11-15,116.17348403439998
199-H3-26,2022-11-16,116.1710049563
199-H3-26,2022-11-17,116.17011001766954
199-H3-26,2022-11-18,116.1702137689391
199-H3-26,2022-11-19,116.17081063360001
199-H3-26,2022-11-20,116.1706716321
199-H3-26,2022-11-21,116.17626234736001
199-H3-26,2022-11-22,116.1825923907294
199-H3-26,2022-11-23,116.16996885551305
199-H3-26,2022-11-24,116.16685268633046
199-H3-26,2022-11-25,116.16842531960002
199-H3-26,2022-11-26,116.1640623235
199-H3-26,2022-11-27,116.16955907179127
199-H3-26,2022-11-28,116.16172932080002
199-H3-26,2022-11-29,116.15778599257142
199-H3-26,2022-11-30,116.16768923776002
199-H3-26,2022-12-01,116.15237251960002
199-H3-26,2022-12-02,116.14595673359999
199-H3-26,2022-12-03,116.14240257510001
199-H3-26,2022-12-04,116.14425464149998
199-H3-26,2022-12-05,116.1421699746
199-H3-26,2022-12-06,116.1386032939
199-H3-26,2022-12-07,116.1358177775
199-H3-26,2022-12-08,116.13578442730001
199-H3-26,2022-12-09,116.135513803
199-H3-26,2022-12-10,116.13598875759999
199-H3-26,2022-12-11,116.1297008225
199-H3-26,2022-12-12,116.12439954532002
199-H3-26,2022-12-13,116.12171038367057
199-H3-26,2022-12-14,116.11591598734547
199-H3-26,2022-12-15,116.11336191634781
199-H3-26,2022-12-16,116.11359776859997
199-H3-26,2022-12-17,116.11594848584618
199-H3-26,2022-12-18,116.11405640977391
199-H3-26,2022-12-19,116.1084524779
199-H3-26,2022-12-20,116.10926897359997
199-H3-26,2022-12-21,116.10267082830002
199-H3-26,2022-12-22,116.10590354979998
199-H3-26,2022-12-23,116.11525029622858
199-H3-26,2022-12-24,116.11673815763638
199-H3-26,2022-12-25,116.11942208173332
199-H3-26,2022-12-26,116.13317397314285
199-H3-26,2022-12-27,116.1389203113
199-H3-26,2022-12-28,116.12539559325717
199-H3-26,2022-12-29,116.12426357573332
199-H3-26,2022-12-30,116.12542139239999
199-H3-26,2022-12-31,116.11567464116361
199-H3-26,2023-01-01,116.10891969488694
199-H3-26,2023-01-02,116.10885110549998
199-H3-26,2023-01-03,116.1023531632
199-H3-26,2023-01-04,116.09764799100002
199-H3-26,2023-01-05,116.09508914928
199-H3-26,2023-01-06,116.0880647327579
199-H3-26,2023-01-07,116.08669008694545
199-H3-26,2023-01-08,116.08325461109997
199-H3-26,2023-01-09,116.07971350151578
199-H3-26,2023-01-10,116.07626975882106
199-H3-26,2023-01-11,116.07062044905454
199-H3-26,2023-01-12,116.06984251933913
199-H3-26,2023-01-13,116.0697560886609
199-H3-26,2023-01-14,116.06993046959997
199-H3-26,2023-01-15,116.06643030984347
199-H3-26,2023-01-16,116.06064320476521
199-H3-26,2023-01-17,116.05526522080001
199-H3-26,2023-01-18,116.05216532859998
199-H3-26,2023-01-19,116.045874917
199-H3-26,2023-01-20,116.04132753843477
199-H3-26,2023-01-21,116.04134170280001
199-H3-26,2023-01-22,116.03553665287272
199-H3-26,2023-01-23,116.03465856563638
199-H3-26,2023-01-24,116.03103656720002
199-H3-26,2023-01-25,116.02811129999999
199-H3-26,2023-01-26,116.0289423325818
199-H3-26,2023-01-27,116.03011647759999
199-H3-26,2023-01-28,116.02404929505451
199-H3-26,2023-01-29,116.02216049523477
199-H3-26,2023-01-30,116.02161415087272
199-H3-26,2023-01-31,116.0222058785091
199-H3-26,2023-02-01,116.02203501039999
199-H3-26,2023-02-02,116.02199994047058
199-H3-26,2023-02-03,116.02693763888693
199-H3-26,2023-02-04,116.02846289784347
199-H3-26,2023-02-05,116.03005990406959
199-H3-26,2023-02-06,116.0218696225333
199-H3-26,2023-02-07,116.02257241634285
199-H3-26,2023-02-08,116.01695637184
199-H3-26,2023-02-09,116.01915518379998
199-H3-26,2023-02-10,116.01681685232941
199-H3-26,2023-02-11,116.01538262848001
199-H3-26,2023-02-12,116.01827541323637
199-H3-26,2023-02-13,116.02056384837648
199-H3-26,2023-02-14,116.00951699909093
199-H3-26,2023-02-15,116.00817617349998
199-H3-26,2023-02-16,116.00810359299999
199-H3-26,2023-02-17,116.0081906642
199-H3-26,2023-02-18,116.00645220316522
199-H3-26,2023-02-19,116.01325327322107
199-H3-26,2023-02-20,116.01568477333333
199-H3-26,2023-02-21,116.01695555903999
199-H3-26,2023-02-22,116.00581714849999
199-H3-26,2023-02-23,116.00102950249997
199-H3-26,2023-02-24,116.00358620299998
199-H3-26,2023-02-25,116.01078005524704
199-H3-26,2023-02-26,116.01997011232
199-H3-26,2023-02-27,116.02184546834283
199-H3-26,2023-02-28,116.02195265343998
199-H3-26,2023-03-01,116.00433321699997
199-H3-26,2023-03-02,116.0051291514
199-H3-26,2023-03-03,116.00135227300002
199-H3-26,2023-03-04,116.00195218290001
199-H3-26,2023-03-05,115.99627856771764
199-H3-26,2023-03-06,115.99291979594284
199-H3-26,2023-03-07,115.98775457350001
199-H3-26,2023-03-08,115.98553214969998
199-H3-26,2023-03-09,115.98304435940001
199-H3-26,2023-03-10,115.9808146077
199-H3-26,2023-03-11,115.97388085219997
199-H3-26,2023-03-12,115.97227811993045
199-H3-26,2023-03-13,115.9688245377
199-H3-26,2023-03-14,115.9664695259
199-H3-26,2023-03-15,115.9594066412174
199-H3-26,2023-03-16,115.9536749109
199-H3-26,2023-03-17,115.95339492669997
199-H3-26,2023-03-18,115.9499400822
199-H3-26,2023-03-19,115.94782347479999
199-H3-26,2023-03-20,115.94572276780002
199-H3-26,2023-03-21,115.93916848576
199-H3-26,2023-03-22,115.93797236309567
199-H3-26,2023-03-23,115.93068703967998
199-H3-26,2023-03-24,115.92646614147365
199-H3-26,2023-03-25,115.92489864295652
199-H3-26,2023-03-26,115.9201486397565
199-H3-26,2023-03-27,115.91957711269997
199-H3-26,2023-03-28,115.91600671090002
199-H3-26,2023-03-29,115.91348466870001
199-H3-26,2023-03-30,115.9093086674
199-H3-26,2023-03-31,115.90673849219998
199-H3-26,2023-04-01,115.90132767897141
199-H3-26,2023-04-02,115.8992410550154
199-H3-26,2023-04-03,115.89346801512728
199-H3-26,2023-04-04,115.89106645089998
199-H3-26,2023-04-05,115.88502903599999
199-H3-26,2023-04-06,115.878581119
199-H3-26,2023-04-07,115.87118618839999
199-H3-26,2023-04-08,115.86396506999999
199-H3-26,2023-04-09,115.85780418514777
199-H3-26,2023-04-10,115.85344616799998
199-H3-26,2023-04-11,115.84679616860001
199-H3-26,2023-04-12,115.8346041286857
199-H3-26,2023-04-13,115.83202243938824
199-H3-26,2023-04-14,115.82579275619999
199-H3-26,2023-04-15,115.81923465400003
199-H3-26,2023-04-16,115.81712185660001
199-H3-26,2023-04-17,115.8120890752
199-H3-26,2023-04-18,115.80642829150001
199-H3-26,2023-04-19,115.79969867810905
199-H3-26,2023-04-20,115.79432477460868
199-H3-26,2023-04-21,115.79167332989998
199-H3-26,2023-04-22,115.78504916726958
199-H3-26,2023-04-23,115.78414640820002
199-H3-26,2023-04-24,115.77718807820001
199-H3-26,2023-04-25,115.77200400978181
199-H3-26,2023-04-26,115.77088175846957
199-H3-26,2023-04-27,115.7654493539
199-H3-26,2023-04-28,115.76531384434787
199-H3-26,2023-04-29,115.77647537452
199-H3-26,2023-04-30,115.78752107759998
199-H3-26,2023-05-01,115.79043408371203
199-H3-26,2023-05-02,115.77687476117896
199-H3-26,2023-05-03,115.76478724271303
199-H3-26,2023-05-04,115.75985962669999
199-H3-26,2023-05-05,115.7563748102
199-H3-26,2023-05-06,115.7521848516
199-H3-26,2023-05-07,115.7551871824
199-H3-26,2023-05-08,115.7613913102
199-H3-26,2023-05-09,115.7669039992
199-H3-26,2023-05-10,115.7770335422909
199-H3-26,2023-05-11,115.79032142759998
199-H3-26,2023-05-12,115.80539736537143
199-H3-26,2023-05-13,115.82098451080002
199-H3-26,2023-05-14,115.83984358130905
199-H3-26,2023-05-15,115.86032208346666
199-H3-26,2023-05-16,115.8778246562
199-H3-26,2023-05-17,115.90118643540872
199-H3-26,2023-05-18,115.92539945586087
199-H3-26,2023-05-19,115.95528387456842
199-H3-26,2023-05-20,115.98554787947823
199-H3-26,2023-05-21,116.01831206708572
199-H3-26,2023-05-22,116.05360592769999
199-H3-26,2023-05-23,116.09184601293333
199-H3-26,2023-05-24,116.12573906512
199-H3-26,2023-05-25,116.15637536656001
199-H3-26,2023-05-26,116.18987416091427
199-H3-26,2023-05-27,116.21870666496841
199-H3-26,2023-05-28,116.23986337839999
199-H3-26,2023-05-29,116.2618617556923
199-H3-26,2023-05-30,116.2704528016
199-H3-26,2023-06-01,116.29294413330003
199-H3-26,2023-06-02,116.2984290474
199-H3-26,2023-06-03,116.29978381643636
199-H3-26,2023-06-04,116.30012714746668
199-H3-26,2023-06-05,116.2972331519
199-H3-26,2023-06-06,116.29409908400001
199-H3-26,2023-06-07,116.28774032873044
199-H3-26,2023-06-08,116.2789250605
199-H3-26,2023-06-09,116.26910169940001
199-H3-26,2023-06-10,116.25997536576843
199-H3-26,2023-06-11,116.2530270808
199-H3-26,2023-06-12,116.24352145465
199-H3-26,2023-06-13,116.23604134542606
199-H3-26,2023-06-14,116.22342708919999
199-H3-26,2023-06-15,116.21210708813334
199-H3-26,2023-06-16,116.20450368942608
199-H3-26,2023-06-17,116.1986489701
199-H3-26,2023-06-18,116.19270270309998
199-H3-26,2023-06-19,116.18408191714782
199-H3-26,2023-06-20,116.1734098791
199-H3-26,2023-06-21,116.1556201128
199-H3-26,2023-06-22,116.15786746572309
199-H3-26,2023-06-23,116.15107438442108
