EVENT,VAL_FINAL,NAME,XCOORDS,YCOORDS,Year,Month
2016-06-01,116.37090694444447,699-99-44,576458.77,153592.4,2016,6
2016-07-01,116.24440860215037,699-99-44,576458.77,153592.4,2016,7
2016-08-01,116.04808198924745,699-99-44,576458.77,153592.4,2016,8
2016-09-01,115.76990416666679,699-99-44,576458.77,153592.4,2016,9
2016-10-01,115.66610872483228,699-99-44,576458.77,153592.4,2016,10
2016-11-01,115.89641388888893,699-99-44,576458.77,153592.4,2016,11
2016-12-01,116.03697446236554,699-99-44,576458.77,153592.4,2016,12
2017-01-01,116.2520322580644,699-99-44,576458.77,153592.4,2017,1
2017-02-01,116.14966666666652,699-99-44,576458.77,153592.4,2017,2
2017-03-01,116.39536778523468,699-99-44,576458.77,153592.4,2017,3
2017-04-01,117.21763245492387,699-99-44,576458.77,153592.4,2017,4
2017-05-01,117.6476034946235,699-99-44,576458.77,153592.4,2017,5
2017-06-01,117.75897222222218,699-99-44,576458.77,153592.4,2017,6
2017-07-01,116.7714610215052,699-99-44,576458.77,153592.4,2017,7
2017-08-01,116.28748521505383,699-99-44,576458.77,153592.4,2017,8
2017-09-01,116.01052083333347,699-99-44,576458.77,153592.4,2017,9
2017-10-01,115.77881476510073,699-99-44,576458.77,153592.4,2017,10
2017-11-01,115.72419166666666,699-99-44,576458.77,153592.4,2017,11
2017-12-01,115.84143813682674,699-99-44,576458.77,153592.4,2017,12
2018-01-01,116.08082795698921,699-99-44,576458.77,153592.4,2018,1
2018-02-01,116.432105654762,699-99-44,576458.77,153592.4,2018,2
2018-03-01,116.33004295302015,699-99-44,576458.77,153592.4,2018,3
2018-04-01,116.347088888889,699-99-44,576458.77,153592.4,2018,4
2018-05-01,117.85325940860199,699-99-44,576458.77,153592.4,2018,5
2018-06-01,117.4586125,699-99-44,576458.77,153592.4,2018,6
2018-07-01,116.69670738255044,699-99-44,576458.77,153592.4,2018,7
2018-08-01,116.33049193548375,699-99-44,576458.77,153592.4,2018,8
2018-09-01,115.98328333333342,699-99-44,576458.77,153592.4,2018,9
2018-10-01,115.7622868632715,699-99-44,576458.77,153592.4,2018,10
2018-11-01,115.85174444444439,699-99-44,576458.77,153592.4,2018,11
2018-12-01,115.86267521367523,699-99-44,576458.77,153592.4,2018,12
2019-01-01,115.84106756756756,699-99-44,576458.77,153592.4,2019,1
2019-02-01,115.84783944954141,699-99-44,576458.77,153592.4,2019,2
2019-03-01,115.77458042895451,699-99-44,576458.77,153592.4,2019,3
2019-04-01,115.6521347222222,699-99-44,576458.77,153592.4,2019,4
2019-05-01,116.13587768817193,699-99-44,576458.77,153592.4,2019,5
2019-06-01,116.27399722222233,699-99-44,576458.77,153592.4,2019,6
2019-07-01,115.98408590604025,699-99-44,576458.77,153592.4,2019,7
2019-08-01,115.93868590603999,699-99-44,576458.77,153592.4,2019,8
2019-09-01,115.72479166666672,699-99-44,576458.77,153592.4,2019,9
2019-10-01,115.59575368139211,699-99-44,576458.77,153592.4,2019,10
2019-11-01,115.75210138888882,699-99-44,576458.77,153592.4,2019,11
2019-12-01,115.90389338235299,699-99-44,576458.77,153592.4,2019,12
2020-01-01,115.93003311258296,699-99-44,576458.77,153592.4,2020,1
2020-02-01,116.09057758620693,699-99-44,576458.77,153592.4,2020,2
2020-03-01,115.94065234899328,699-99-44,576458.77,153592.4,2020,3
2020-04-01,115.72199027777769,699-99-44,576458.77,153592.4,2020,4
2020-05-01,116.538315860215,699-99-44,576458.77,153592.4,2020,5
2020-06-01,117.27600277777779,699-99-44,576458.77,153592.4,2020,6
2020-07-01,116.98007526881729,699-99-44,576458.77,153592.4,2020,7
2020-08-01,116.46778897849447,699-99-44,576458.77,153592.4,2020,8
2020-09-01,116.12232222222217,699-99-44,576458.77,153592.4,2020,9
2020-10-01,115.92642225201054,699-99-44,576458.77,153592.4,2020,10
2020-11-01,116.054951388889,699-99-44,576458.77,153592.4,2020,11
2020-12-01,116.07007999999988,699-99-44,576458.77,153592.4,2020,12
2021-01-01,116.2307246376812,699-99-44,576458.77,153592.4,2021,1
2021-02-01,116.23992261904756,699-99-44,576458.77,153592.4,2021,2
2021-03-01,115.87218523489945,699-99-44,576458.77,153592.4,2021,3
2021-04-01,115.7142013888888,699-99-44,576458.77,153592.4,2021,4
2021-05-01,116.12841263440872,699-99-44,576458.77,153592.4,2021,5
2021-06-01,116.52958888888894,699-99-44,576458.77,153592.4,2021,6
2021-07-01,116.44638575268814,699-99-44,576458.77,153592.4,2021,7
2021-08-01,116.20270430107524,699-99-44,576458.77,153592.4,2021,8
2021-09-01,115.97212222222214,699-99-44,576458.77,153592.4,2021,9
2021-10-01,115.76301606425713,699-99-44,576458.77,153592.4,2021,10
2021-11-01,115.81320521172613,699-99-44,576458.77,153592.4,2021,11
2021-12-01,116.26754225352119,699-99-44,576458.77,153592.4,2021,12
2022-01-01,116.54226724137955,699-99-44,576458.77,153592.4,2022,1
2022-02-01,116.48881872213973,699-99-44,576458.77,153592.4,2022,2
2022-03-01,116.32253825503354,699-99-44,576458.77,153592.4,2022,3
2022-04-01,116.12805694444418,699-99-44,576458.77,153592.4,2022,4
2022-05-01,116.2866989247314,699-99-44,576458.77,153592.4,2022,5
2022-06-01,117.44345416666668,699-99-44,576458.77,153592.4,2022,6
2022-07-01,117.43293860845834,699-99-44,576458.77,153592.4,2022,7
2022-08-01,116.7586922043008,699-99-44,576458.77,153592.4,2022,8
2022-09-01,116.28583194444444,699-99-44,576458.77,153592.4,2022,9
2022-10-01,115.95928954423593,699-99-44,576458.77,153592.4,2022,10
2022-11-01,116.01855416666686,699-99-44,576458.77,153592.4,2022,11
2022-12-01,116.08182618510133,699-99-44,576458.77,153592.4,2022,12
2023-01-01,115.96181783681216,699-99-44,576458.77,153592.4,2023,1
2023-02-01,115.93067507886433,699-99-44,576458.77,153592.4,2023,2
2023-03-01,115.87516621983904,699-99-44,576458.77,153592.4,2023,3
2023-04-01,115.717748611111,699-99-44,576458.77,153592.4,2023,4
2023-05-01,116.5980981182797,699-99-44,576458.77,153592.4,2023,5
2023-06-01,116.48064909847413,699-99-44,576458.77,153592.4,2023,6
2023-07-01,116.223,699-99-44,576458.77,153592.4,2023,7
2014-01-01,117.25702998236319,199-D4-13,572665.855,151424.47400000002,2014,1
2014-02-01,117.14380459770102,199-D4-13,572665.855,151424.47400000002,2014,2
2014-03-01,117.7091300813009,199-D4-13,572665.855,151424.47400000002,2014,3
2014-04-01,117.79122180451121,199-D4-13,572665.855,151424.47400000002,2014,4
2014-05-01,118.26140944881892,199-D4-13,572665.855,151424.47400000002,2014,5
2014-06-01,118.55265306122458,199-D4-13,572665.855,151424.47400000002,2014,6
2014-07-01,118.54504545454536,199-D4-13,572665.855,151424.47400000002,2014,7
2014-08-01,118.23385648148158,199-D4-13,572665.855,151424.47400000002,2014,8
2014-09-01,117.68298173515976,199-D4-13,572665.855,151424.47400000002,2014,9
2014-10-01,117.34803459637558,199-D4-13,572665.855,151424.47400000002,2014,10
2014-11-01,117.39733030852994,199-D4-13,572665.855,151424.47400000002,2014,11
2014-12-01,117.62777446808504,199-D4-13,572665.855,151424.47400000002,2014,12
2015-01-01,117.97742751842755,199-D4-13,572665.855,151424.47400000002,2015,1
2015-02-01,118.10289686098656,199-D4-13,572665.855,151424.47400000002,2015,2
2015-03-01,118.15863087248319,199-D4-13,572665.855,151424.47400000002,2015,3
2015-04-01,118.07754166666665,199-D4-13,572665.855,151424.47400000002,2015,4
2015-05-01,117.83327956989244,199-D4-13,572665.855,151424.47400000002,2015,5
2015-06-01,117.84728333333314,199-D4-13,572665.855,151424.47400000002,2015,6
2015-07-01,117.69582930107516,199-D4-13,572665.855,151424.47400000002,2015,7
2015-08-01,117.72656317204304,199-D4-13,572665.855,151424.47400000002,2015,8
2015-09-01,117.47925416666659,199-D4-13,572665.855,151424.47400000002,2015,9
2015-10-01,117.28323624161091,199-D4-13,572665.855,151424.47400000002,2015,10
2015-11-01,117.32068888888875,199-D4-13,572665.855,151424.47400000002,2015,11
2015-12-01,117.41912634408594,199-D4-13,572665.855,151424.47400000002,2015,12
2016-01-01,117.54727016129036,199-D4-13,572665.855,151424.47400000002,2016,1
2016-02-01,117.57359051724137,199-D4-13,572665.855,151424.47400000002,2016,2
2016-03-01,117.74081879194645,199-D4-13,572665.855,151424.47400000002,2016,3
2016-04-01,118.08519861111124,199-D4-13,572665.855,151424.47400000002,2016,4
2016-05-01,118.34359005376349,199-D4-13,572665.855,151424.47400000002,2016,5
2016-06-01,118.05855138888887,199-D4-13,572665.855,151424.47400000002,2016,6
2016-07-01,117.96247849462372,199-D4-13,572665.855,151424.47400000002,2016,7
2016-08-01,117.83473118279555,199-D4-13,572665.855,151424.47400000002,2016,8
2016-09-01,117.52827222222223,199-D4-13,572665.855,151424.47400000002,2016,9
2016-10-01,117.52773959731545,199-D4-13,572665.855,151424.47400000002,2016,10
2016-11-01,117.6149208333334,199-D4-13,572665.855,151424.47400000002,2016,11
2016-12-01,117.71078763440855,199-D4-13,572665.855,151424.47400000002,2016,12
2017-01-01,118.3844569892473,199-D4-13,572665.855,151424.47400000002,2017,1
2017-02-01,118.21120684523811,199-D4-13,572665.855,151424.47400000002,2017,2
2017-03-01,118.33741666666663,199-D4-13,572665.855,151424.47400000002,2017,3
2017-04-01,118.9686416666666,199-D4-13,572665.855,151424.47400000002,2017,4
2017-05-01,119.32661021505378,199-D4-13,572665.855,151424.47400000002,2017,5
2017-06-01,119.64298194444416,199-D4-13,572665.855,151424.47400000002,2017,6
2017-07-01,118.99678091397843,199-D4-13,572665.855,151424.47400000002,2017,7
2017-08-01,118.34771409395974,199-D4-13,572665.855,151424.47400000002,2017,8
2017-09-01,117.95572083333329,199-D4-13,572665.855,151424.47400000002,2017,9
2017-10-01,117.5373234899327,199-D4-13,572665.855,151424.47400000002,2017,10
2017-11-01,117.3850222222223,199-D4-13,572665.855,151424.47400000002,2017,11
2017-12-01,117.41030278884455,199-D4-13,572665.855,151424.47400000002,2017,12
2018-02-01,118.2670769230769,199-D4-13,572665.855,151424.47400000002,2018,2
2018-03-01,118.14286308724829,199-D4-13,572665.855,151424.47400000002,2018,3
2018-04-01,118.08398472222224,199-D4-13,572665.855,151424.47400000002,2018,4
2018-05-01,119.04139381720421,199-D4-13,572665.855,151424.47400000002,2018,5
2018-06-01,119.36010833333322,199-D4-13,572665.855,151424.47400000002,2018,6
2018-07-01,118.66605234899316,199-D4-13,572665.855,151424.47400000002,2018,7
2018-08-01,118.19387903225802,199-D4-13,572665.855,151424.47400000002,2018,8
2018-09-01,117.72557083333317,199-D4-13,572665.855,151424.47400000002,2018,9
2018-10-01,117.36264343163546,199-D4-13,572665.855,151424.47400000002,2018,10
2018-11-01,117.44434341637015,199-D4-13,572665.855,151424.47400000002,2018,11
2018-12-01,117.4827937336816,199-D4-13,572665.855,151424.47400000002,2018,12
2019-01-01,117.45439401496257,199-D4-13,572665.855,151424.47400000002,2019,1
2019-02-01,117.61768028419193,199-D4-13,572665.855,151424.47400000002,2019,2
2019-03-01,117.64275704697988,199-D4-13,572665.855,151424.47400000002,2019,3
2019-04-01,117.37777083333339,199-D4-13,572665.855,151424.47400000002,2019,4
2019-05-01,117.78259408602139,199-D4-13,572665.855,151424.47400000002,2019,5
2019-06-01,118.02359305555571,199-D4-13,572665.855,151424.47400000002,2019,6
2019-07-01,117.6976644295304,199-D4-13,572665.855,151424.47400000002,2019,7
2019-08-01,117.58523252688167,199-D4-13,572665.855,151424.47400000002,2019,8
2019-09-01,117.28839280575542,199-D4-13,572665.855,151424.47400000002,2019,9
2019-10-01,117.1132,199-D4-13,572665.855,151424.47400000002,2019,10
2019-11-01,117.22945631067955,199-D4-13,572665.855,151424.47400000002,2019,11
2019-12-01,117.3466124031007,199-D4-13,572665.855,151424.47400000002,2019,12
2020-01-01,117.35379591836735,199-D4-13,572665.855,151424.47400000002,2020,1
2020-02-01,117.62846593001846,199-D4-13,572665.855,151424.47400000002,2020,2
2020-03-01,117.51186979865781,199-D4-13,572665.855,151424.47400000002,2020,3
2020-04-01,117.29697818791941,199-D4-13,572665.855,151424.47400000002,2020,4
2020-05-01,117.9047701612904,199-D4-13,572665.855,151424.47400000002,2020,5
2020-06-01,118.68954305555565,199-D4-13,572665.855,151424.47400000002,2020,6
2020-07-01,118.85161693548392,199-D4-13,572665.855,151424.47400000002,2020,7
2020-08-01,118.56864784946235,199-D4-13,572665.855,151424.47400000002,2020,8
2020-09-01,117.84702083333349,199-D4-13,572665.855,151424.47400000002,2020,9
2020-10-01,117.46113710879288,199-D4-13,572665.855,151424.47400000002,2020,10
2020-11-01,117.59236111111109,199-D4-13,572665.855,151424.47400000002,2020,11
2020-12-01,117.76083064516128,199-D4-13,572665.855,151424.47400000002,2020,12
2021-01-01,117.90805241935486,199-D4-13,572665.855,151424.47400000002,2021,1
2021-02-01,118.06099255952367,199-D4-13,572665.855,151424.47400000002,2021,2
2021-03-01,117.7337972222223,199-D4-13,572665.855,151424.47400000002,2021,3
2021-04-01,117.36726829268297,199-D4-13,572665.855,151424.47400000002,2021,4
2021-05-01,117.60278091397863,199-D4-13,572665.855,151424.47400000002,2021,5
2021-06-01,117.95190000000008,199-D4-13,572665.855,151424.47400000002,2021,6
2021-07-01,117.9578671140939,199-D4-13,572665.855,151424.47400000002,2021,7
2021-08-01,117.71468279569885,199-D4-13,572665.855,151424.47400000002,2021,8
2021-09-01,117.48899698795185,199-D4-13,572665.855,151424.47400000002,2021,9
2021-10-01,117.281,199-D4-13,572665.855,151424.47400000002,2021,10
2021-11-01,117.39399999999999,199-D4-13,572665.855,151424.47400000002,2021,11
2022-03-01,118.135,199-D4-13,572665.855,151424.47400000002,2022,3
2022-07-01,119.059,199-D4-13,572665.855,151424.47400000002,2022,7
2022-10-01,117.882,199-D4-13,572665.855,151424.47400000002,2022,10
2023-03-01,117.527,199-D4-13,572665.855,151424.47400000002,2023,3
2023-07-01,117.805,199-D4-13,572665.855,151424.47400000002,2023,7
2014-01-01,118.96209919571045,199-D5-103,573505.87,151460.87,2014,1
2014-02-01,118.52009133126946,199-D5-103,573505.87,151460.87,2014,2
2014-03-01,118.6670380434782,199-D5-103,573505.87,151460.87,2014,3
2014-04-01,118.8739510791367,199-D5-103,573505.87,151460.87,2014,4
2014-05-01,118.99691244870051,199-D5-103,573505.87,151460.87,2014,5
2014-06-01,119.11024238227132,199-D5-103,573505.87,151460.87,2014,6
2014-07-01,119.2261005361935,199-D5-103,573505.87,151460.87,2014,7
2014-08-01,119.2857092391304,199-D5-103,573505.87,151460.87,2014,8
2014-09-01,119.1390043165471,199-D5-103,573505.87,151460.87,2014,9
2014-10-01,119.12768632707757,199-D5-103,573505.87,151460.87,2014,10
2014-11-01,119.16869070735108,199-D5-103,573505.87,151460.87,2014,11
2014-12-01,119.1340120805369,199-D5-103,573505.87,151460.87,2014,12
2015-01-01,119.14106711409349,199-D5-103,573505.87,151460.87,2015,1
2015-02-01,119.23584249628533,199-D5-103,573505.87,151460.87,2015,2
2015-03-01,119.33212734584475,199-D5-103,573505.87,151460.87,2015,3
2015-04-01,119.36366712898761,199-D5-103,573505.87,151460.87,2015,4
2015-05-01,119.36112751677848,199-D5-103,573505.87,151460.87,2015,5
2015-06-01,119.2948624999994,199-D5-103,573505.87,151460.87,2015,6
2015-07-01,119.28126979865833,199-D5-103,573505.87,151460.87,2015,7
2015-08-01,119.22421610738306,199-D5-103,573505.87,151460.87,2015,8
2015-09-01,119.18069209431347,199-D5-103,573505.87,151460.87,2015,9
2015-10-01,119.10413422818829,199-D5-103,573505.87,151460.87,2015,10
2015-11-01,119.00424079320099,199-D5-103,573505.87,151460.87,2015,11
2015-12-01,118.98168053691286,199-D5-103,573505.87,151460.87,2015,12
2016-01-01,118.96857046979869,199-D5-103,573505.87,151460.87,2016,1
2016-02-01,118.99019740633959,199-D5-103,573505.87,151460.87,2016,2
2016-03-01,119.05808445040273,199-D5-103,573505.87,151460.87,2016,3
2016-04-01,119.02877531206654,199-D5-103,573505.87,151460.87,2016,4
2016-05-01,119.2012473118278,199-D5-103,573505.87,151460.87,2016,5
2016-06-01,119.29739850746283,199-D5-103,573505.87,151460.87,2016,6
2016-07-01,119.29865100671131,199-D5-103,573505.87,151460.87,2016,7
2016-08-01,119.27972983870959,199-D5-103,573505.87,151460.87,2016,8
2016-09-01,119.21864861111082,199-D5-103,573505.87,151460.87,2016,9
2016-10-01,119.02312903225766,199-D5-103,573505.87,151460.87,2016,10
2016-11-01,119.00897226074817,199-D5-103,573505.87,151460.87,2016,11
2016-12-01,119.12450134408604,199-D5-103,573505.87,151460.87,2016,12
2017-01-01,119.2130895104893,199-D5-103,573505.87,151460.87,2017,1
2017-02-01,119.28608618127781,199-D5-103,573505.87,151460.87,2017,2
2017-03-01,119.34096912751686,199-D5-103,573505.87,151460.87,2017,3
2017-04-01,119.44480443828039,199-D5-103,573505.87,151460.87,2017,4
2017-05-01,119.54140214477214,199-D5-103,573505.87,151460.87,2017,5
2017-06-01,119.6985866851595,199-D5-103,573505.87,151460.87,2017,6
2017-07-01,119.82680000000023,199-D5-103,573505.87,151460.87,2017,7
2017-08-01,119.7188277227721,199-D5-103,573505.87,151460.87,2017,8
2017-09-01,119.48491421568639,199-D5-103,573505.87,151460.87,2017,9
2017-10-01,119.32064618249527,199-D5-103,573505.87,151460.87,2017,10
2017-11-01,119.2155591397851,199-D5-103,573505.87,151460.87,2017,11
2017-12-01,119.12020786516854,199-D5-103,573505.87,151460.87,2017,12
2018-01-01,119.11553693693742,199-D5-103,573505.87,151460.87,2018,1
2018-02-01,119.16273103448266,199-D5-103,573505.87,151460.87,2018,2
2018-03-01,119.24805289256241,199-D5-103,573505.87,151460.87,2018,3
2018-04-01,119.22467051070814,199-D5-103,573505.87,151460.87,2018,4
2018-05-01,119.31189163498121,199-D5-103,573505.87,151460.87,2018,5
2018-06-01,119.52289782244559,199-D5-103,573505.87,151460.87,2018,6
2018-07-01,119.59831111111112,199-D5-103,573505.87,151460.87,2018,7
2018-08-01,119.50111884550093,199-D5-103,573505.87,151460.87,2018,8
2023-05-01,117.750886917691,199-D5-103,573505.87,151460.87,2023,5
2023-06-01,117.64290532448237,199-D5-103,573505.87,151460.87,2023,6
2023-07-01,117.58906164007281,199-D5-103,573505.87,151460.87,2023,7
2023-08-01,117.53239729251275,199-D5-103,573505.87,151460.87,2023,8
2023-09-01,117.48265279745127,199-D5-103,573505.87,151460.87,2023,9
2023-10-01,117.3793995786411,199-D5-103,573505.87,151460.87,2023,10
2023-11-01,117.2540961012489,199-D5-103,573505.87,151460.87,2023,11
2023-12-01,117.26977046611941,199-D5-103,573505.87,151460.87,2023,12
2024-01-01,117.24263071648235,199-D5-103,573505.87,151460.87,2024,1
2014-02-01,117.865,199-N-14,571713.1,150243.37,2014,2
2014-03-01,118.37799999999999,199-N-14,571713.1,150243.37,2014,3
2014-05-01,119.505,199-N-14,571713.1,150243.37,2014,5
2014-06-01,119.477,199-N-14,571713.1,150243.37,2014,6
2014-09-01,118.492,199-N-14,571713.1,150243.37,2014,9
2014-10-01,117.915,199-N-14,571713.1,150243.37,2014,10
2015-03-01,118.90100000000001,199-N-14,571713.1,150243.37,2015,3
2015-05-01,118.48899999999999,199-N-14,571713.1,150243.37,2015,5
2015-06-01,118.64200000000001,199-N-14,571713.1,150243.37,2015,6
2015-09-01,117.9267081081081,199-N-14,571713.1,150243.37,2015,9
2015-10-01,117.82604563758383,199-N-14,571713.1,150243.37,2015,10
2015-11-01,117.96745416666666,199-N-14,571713.1,150243.37,2015,11
2015-12-01,118.07340188172053,199-N-14,571713.1,150243.37,2015,12
2016-01-01,118.14242069892455,199-N-14,571713.1,150243.37,2016,1
2016-02-01,118.20857183908053,199-N-14,571713.1,150243.37,2016,2
2016-03-01,118.41029664429517,199-N-14,571713.1,150243.37,2016,3
2016-04-01,118.77053472222208,199-N-14,571713.1,150243.37,2016,4
2016-05-01,118.9748617449664,199-N-14,571713.1,150243.37,2016,5
2016-06-01,118.80694444444424,199-N-14,571713.1,150243.37,2016,6
2016-07-01,118.63455645161261,199-N-14,571713.1,150243.37,2016,7
2016-08-01,118.38311424731158,199-N-14,571713.1,150243.37,2016,8
2016-09-01,117.93936666666673,199-N-14,571713.1,150243.37,2016,9
2016-10-01,117.86514228187902,199-N-14,571713.1,150243.37,2016,10
2016-11-01,118.19834166666656,199-N-14,571713.1,150243.37,2016,11
2016-12-01,118.4038145161288,199-N-14,571713.1,150243.37,2016,12
2017-01-01,118.62503076923059,199-N-14,571713.1,150243.37,2017,1
2017-02-01,118.53723214285698,199-N-14,571713.1,150243.37,2017,2
2017-03-01,118.77621744966434,199-N-14,571713.1,150243.37,2017,3
2017-04-01,119.54261388888906,199-N-14,571713.1,150243.37,2017,4
2017-05-01,119.89214228187909,199-N-14,571713.1,150243.37,2017,5
2017-06-01,120.08713750000013,199-N-14,571713.1,150243.37,2017,6
2017-07-01,119.26202150537631,199-N-14,571713.1,150243.37,2017,7
2017-08-01,118.61051075268797,199-N-14,571713.1,150243.37,2017,8
2017-09-01,118.21532727272714,199-N-14,571713.1,150243.37,2017,9
2017-10-01,117.87425637583867,199-N-14,571713.1,150243.37,2017,10
2017-11-01,117.87724722222202,199-N-14,571713.1,150243.37,2017,11
2017-12-01,118.13305913978489,199-N-14,571713.1,150243.37,2017,12
2018-01-01,118.44489664429511,199-N-14,571713.1,150243.37,2018,1
2018-02-01,118.83246726190477,199-N-14,571713.1,150243.37,2018,2
2018-03-01,118.71311275167756,199-N-14,571713.1,150243.37,2018,3
2018-04-01,118.76571527777756,199-N-14,571713.1,150243.37,2018,4
2018-05-01,119.99244026845624,199-N-14,571713.1,150243.37,2018,5
2018-06-01,119.88744444444417,199-N-14,571713.1,150243.37,2018,6
2018-07-01,119.13966532258056,199-N-14,571713.1,150243.37,2018,7
2018-08-01,118.66626711409377,199-N-14,571713.1,150243.37,2018,8
2018-09-01,118.13153888888881,199-N-14,571713.1,150243.37,2018,9
2018-10-01,117.8421476510068,199-N-14,571713.1,150243.37,2018,10
2018-11-01,118.08608876560314,199-N-14,571713.1,150243.37,2018,11
2018-12-01,118.10280779569881,199-N-14,571713.1,150243.37,2018,12
2019-01-01,118.10981451612894,199-N-14,571713.1,150243.37,2019,1
2019-02-01,118.11716964285725,199-N-14,571713.1,150243.37,2019,2
2019-03-01,117.95665817694359,199-N-14,571713.1,150243.37,2019,3
2019-04-01,117.79560833333343,199-N-14,571713.1,150243.37,2019,4
2019-05-01,118.50341610738239,199-N-14,571713.1,150243.37,2019,5
2019-06-01,118.60670138888878,199-N-14,571713.1,150243.37,2019,6
2019-07-01,118.24906979865787,199-N-14,571713.1,150243.37,2019,7
2019-08-01,118.20384005376354,199-N-14,571713.1,150243.37,2019,8
2019-09-01,117.76465416666646,199-N-14,571713.1,150243.37,2019,9
2019-10-01,117.53583914209085,199-N-14,571713.1,150243.37,2019,10
2019-11-01,117.87556805555552,199-N-14,571713.1,150243.37,2019,11
2019-12-01,118.00790725806456,199-N-14,571713.1,150243.37,2019,12
2020-01-01,118.07467069892468,199-N-14,571713.1,150243.37,2020,1
2020-02-01,118.35596523517367,199-N-14,571713.1,150243.37,2020,2
2020-03-01,118.35600000000001,199-N-14,571713.1,150243.37,2020,3
2020-09-01,118.037,199-N-14,571713.1,150243.37,2020,9
2020-10-01,117.829,199-N-14,571713.1,150243.37,2020,10
2021-03-01,118.191,199-N-14,571713.1,150243.37,2021,3
2021-05-01,118.179,199-N-14,571713.1,150243.37,2021,5
2021-09-01,117.723,199-N-14,571713.1,150243.37,2021,9
2021-10-01,117.67200000000001,199-N-14,571713.1,150243.37,2021,10
2022-03-01,118.602,199-N-14,571713.1,150243.37,2022,3
2022-05-01,118.081,199-N-14,571713.1,150243.37,2022,5
2022-08-01,118.985,199-N-14,571713.1,150243.37,2022,8
2022-10-01,117.96600000000001,199-N-14,571713.1,150243.37,2022,10
2023-03-01,117.79899999999999,199-N-14,571713.1,150243.37,2023,3
2023-05-01,117.779,199-N-14,571713.1,150243.37,2023,5
2023-09-01,117.51700000000001,199-N-14,571713.1,150243.37,2023,9
2014-01-01,117.031,199-D4-1,572752.848,151558.893,2014,1
2014-12-01,117.12899999999999,199-D4-1,572752.848,151558.893,2014,12
2015-12-01,116.98200000000001,199-D4-1,572752.848,151558.893,2015,12
2016-11-01,117.28200000000001,199-D4-1,572752.848,151558.893,2016,11
2017-11-01,117.00299999999999,199-D4-1,572752.848,151558.893,2017,11
2018-10-01,116.948,199-D4-1,572752.848,151558.893,2018,10
2019-10-01,116.765,199-D4-1,572752.848,151558.893,2019,10
2020-11-01,117.14200000000001,199-D4-1,572752.848,151558.893,2020,11
2021-11-01,117.021,199-D4-1,572752.848,151558.893,2021,11
2022-10-01,116.958,199-D4-1,572752.848,151558.893,2022,10
2014-01-01,117.912,199-D2-6,573000.21,151119.86,2014,1
2014-03-01,117.804,199-D2-6,573000.21,151119.86,2014,3
2014-05-01,118.539,199-D2-6,573000.21,151119.86,2014,5
2014-06-01,118.74600000000001,199-D2-6,573000.21,151119.86,2014,6
2014-09-01,118.531,199-D2-6,573000.21,151119.86,2014,9
2014-11-01,118.057,199-D2-6,573000.21,151119.86,2014,11
2014-12-01,118.16799999999999,199-D2-6,573000.21,151119.86,2014,12
2015-03-01,118.618,199-D2-6,573000.21,151119.86,2015,3
2015-05-01,118.462,199-D2-6,573000.21,151119.86,2015,5
2015-06-01,118.515,199-D2-6,573000.21,151119.86,2015,6
2015-09-01,118.215,199-D2-6,573000.21,151119.86,2015,9
2015-10-01,118.06200000000001,199-D2-6,573000.21,151119.86,2015,10
2015-12-01,118.118,199-D2-6,573000.21,151119.86,2015,12
2016-03-01,118.23100000000001,199-D2-6,573000.21,151119.86,2016,3
2016-05-01,118.69200000000001,199-D2-6,573000.21,151119.86,2016,5
2016-06-01,118.676,199-D2-6,573000.21,151119.86,2016,6
2016-09-01,118.499,199-D2-6,573000.21,151119.86,2016,9
2016-11-01,118.339,199-D2-6,573000.21,151119.86,2016,11
2016-12-01,118.435,199-D2-6,573000.21,151119.86,2016,12
2017-03-01,118.678,199-D2-6,573000.21,151119.86,2017,3
2017-06-01,119.789,199-D2-6,573000.21,151119.86,2017,6
2017-09-01,118.661,199-D2-6,573000.21,151119.86,2017,9
2018-03-01,118.706,199-D2-6,573000.21,151119.86,2018,3
2018-10-01,118.21,199-D2-6,573000.21,151119.86,2018,10
2019-03-01,118.147,199-D2-6,573000.21,151119.86,2019,3
2019-10-01,117.853,199-D2-6,573000.21,151119.86,2019,10
2020-03-01,118.213,199-D2-6,573000.21,151119.86,2020,3
2020-12-01,118.34200000000001,199-D2-6,573000.21,151119.86,2020,12
2021-03-01,118.484,199-D2-6,573000.21,151119.86,2021,3
2021-11-01,117.905,199-D2-6,573000.21,151119.86,2021,11
2022-03-01,118.681,199-D2-6,573000.21,151119.86,2022,3
2022-11-01,118.24799999999999,199-D2-6,573000.21,151119.86,2022,11
2023-03-01,118.167,199-D2-6,573000.21,151119.86,2023,3
2014-01-01,117.736,199-D5-40,573003.2579999999,151272.017,2014,1
2014-02-01,117.73100000000001,199-D5-40,573003.2579999999,151272.017,2014,2
2014-03-01,117.6515,199-D5-40,573003.2579999999,151272.017,2014,3
2014-06-01,118.4135,199-D5-40,573003.2579999999,151272.017,2014,6
2014-08-01,118.637,199-D5-40,573003.2579999999,151272.017,2014,8
2014-09-01,118.39,199-D5-40,573003.2579999999,151272.017,2014,9
2014-11-01,117.883,199-D5-40,573003.2579999999,151272.017,2014,11
2014-12-01,117.936,199-D5-40,573003.2579999999,151272.017,2014,12
2015-02-01,118.133,199-D5-40,573003.2579999999,151272.017,2015,2
