277,0,,,,,,,,,,,,,
NAME,XW,YW,NNODES,LOSSTYPE,PUMPLOC,Qlimit,PPFLAG,PUMPCAP,ScrnCorrFac,Ztop,Zbot,Rw,Group,ISTRTSP
199-K-224_E_KW,568735.3,146205.95,-1,THIEM,0,1,0,0,0,122.0944,91.611352,0.0762,4,0
199-K-149_I_KX,570778.3,148970.74,-1,THIEM,0,1,0,0,0,120.165,107.973,0.0762,5,0
199-K-151_I_KX,570941.3,148686.44,-1,THIEM,0,1,0,0,0,126.2494,104.9134,0.0762,5,0
199-N-189_E_KX,571431.7,148430.52,-1,THIEM,0,1,0,0,0,124.70992,110.99392,0.0762,5,0
199-K-193_E_KX,570642,146969.58,-1,THIEM,0,1,0,0,0,126.19176,95.71176,0.0762,5,0
199-K-226_E_KX,569186.9,147038.68,-1,THIEM,0,1,0,0,0,122.261104,91.765864,0.0762,5,0
199-H1-47_E_HX,577185.49,153309.63,-1,THIEM,0,1,0,0,0,118.93516,112.83916,0.0762,7,0
199-H1-48_E_HX,577185.11,153237.89,-1,THIEM,0,1,0,0,0,119.171328,113.075328,0.0762,7,0
199-H1-49_E_HX,577249.67,153144.38,-1,THIEM,0,1,0,0,0,119.125384,111.505384,0.0762,7,0
199-D5-103_E_DX,573505.87,151460.87,-1,THIEM,0,1,0,0,0,119.13056,110.04752,0.0762,1,0
199-K-234_E_KX,569005.78,146874.03,-1,THIEM,0,1,0,0,0,123.58368,96.139488,0.0762,5,0
199-H1-5_I_DX,574850.72,153090.3,-1,THIEM,0,1,0,0,0,119.091816,111.46572,0.0762,1,0
199-H4-82_I_DX,574906.99,152677.72,-1,THIEM,0,1,0,0,0,119.647232,113.575616,0.0762,1,0
199-H3-21_E_HX,578127.91,152630.66,-1,THIEM,0,1,0,0,0,116.50364,111.93164,0.0762,7,0
199-H1-12_I_HX,576597.9,153898.8,-1,THIEM,0,1,0,0,0,118.464232,113.748976,0.0762,7,0
699-97-47C_I_HX,575286.11,153609.32,-1,THIEM,0,1,0,0,0,118.126184,115.072088,0.0762,7,0
INF-GAL-1_I_KW,568802.5,146102.5,-1,THIEM,0,1,0,0,0,-999,129.165,0.0762,4,0
INF-GAL-2_I_KW,568817.5,146102.5,-1,THIEM,0,1,0,0,0,-999,128.942,0.0762,4,0
INF-GAL-3_I_KW,568832.5,146102.5,-1,THIEM,0,1,0,0,0,-999,129.109,0.0762,4,0
INF-GAL-4_I_KW,568847.5,146102.5,-1,THIEM,0,1,0,0,0,-999,130.019,0.0762,4,0
INF-GAL-5_I_KW,568862.5,146102.5,-1,THIEM,0,1,0,0,0,-999,130.692,0.0762,4,0
INF-GAL-6_I_KW,568877.5,146102.5,-1,THIEM,0,1,0,0,0,-999,131.076,0.0762,4,0
INF-GAL-7_I_KW,568877.5,146087.5,-1,THIEM,0,1,0,0,0,-999,131.352,0.0762,4,0
INF-GAL-8_I_KW,568862.5,146087.5,-1,THIEM,0,1,0,0,0,-999,131.16,0.0762,4,0
INF-GAL-9_I_KW,568847.5,146087.5,-1,THIEM,0,1,0,0,0,-999,130.819,0.0762,4,0
INF-GAL-10_I_KW,568832.5,146087.5,-1,THIEM,0,1,0,0,0,-999,130.157,0.0762,4,0
INF-GAL-11_I_KW,568817.5,146087.5,-1,THIEM,0,1,0,0,0,-999,129.836,0.0762,4,0
INF-GAL-12_I_KW,568817.5,146072.5,-1,THIEM,0,1,0,0,0,-999,130.419,0.0762,4,0
INF-GAL-13_I_KW,568832.5,146072.5,-1,THIEM,0,1,0,0,0,-999,130.793,0.0762,4,0
INF-GAL-14_I_KW,568847.5,146072.5,-1,THIEM,0,1,0,0,0,-999,131.18,0.0762,4,0
INF-GAL-15_I_KW,568832.5,146117.5,-1,THIEM,0,1,0,0,0,-999,128.74,0.0762,4,0
INF-GAL-16_I_KW,568847.5,146117.5,-1,THIEM,0,1,0,0,0,-999,129.52,0.0762,4,0
INF-GAL-17_I_KW,568862.5,146117.5,-1,THIEM,0,1,0,0,0,-999,130.244,0.0762,4,0
INF-GAL-18_I_KW,568802.5,146087.5,-1,THIEM,0,1,0,0,0,-999,129.738,0.0762,4,0
INF-GAL-19_I_KW,568862.5,146132.5,-1,THIEM,0,1,0,0,0,-999,130.123,0.0762,4,0
INF-GAL-20_I_KW,568862.5,146072.5,-1,THIEM,0,1,0,0,0,-999,131.412,0.0762,4,0
INF-GAL-21_I_KW,568877.5,146117.5,-1,THIEM,0,1,0,0,0,-999,130.823,0.0762,4,0
INF-GAL-22_I_KW,568817.5,146057.5,-1,THIEM,0,1,0,0,0,-999,130.798,0.0762,4,0
INF-GAL-23_I_KW,568832.5,146057.5,-1,THIEM,0,1,0,0,0,-999,131.044,0.0762,4,0
199-H3-4_I_HX,577544.287,152293.21,-1,THIEM,0,1,0,0,0,120.0602,112.4402,0.0762,7,0
199-H4-77_I_HX,576487.79,152975.43,-1,THIEM,0,1,0,0,0,117.951424,114.906472,0.0762,7,0
199-H4-80_I_DX,575238.97,152568.16,-1,THIEM,0,1,0,0,0,119.83324,109.16524,0.0762,1,0
199-H1-51_E_HX,576724.88,153595.73,-1,THIEM,0,1,0,0,0,117.343,114.304,0.0762,7,0
